date;code;n_events;tone_sum;tone_cnt;n_14;n_17;n_18;n_19;n_20
2026-02-18;PK;1602;-4096.554425339345;1602;17.0;64.0;29.0;152.0;0.0
2026-02-18;RS;4938;-13242.447683973773;4938;19.0;140.0;46.0;286.0;3.0
2026-02-18;TW;413;-155.78343054111002;413;2.0;7.0;0.0;11.0;0.0
2026-02-18;UP;3884;-8843.44024409529;3884;10.0;35.0;31.0;242.0;2.0
2026-02-18;US;47513;-87565.5465138878;47513;337.0;2581.0;748.0;2547.0;3.0
2026-02-19;GM;1909;-1717.1213305709875;1909;9.0;61.0;7.0;63.0;0.0
2026-02-19;IS;7434;-17554.83584283801;7434;47.0;290.0;126.0;550.0;40.0
2026-02-19;NI;3781;-6729.3981209457925;3781;36.0;246.0;80.0;197.0;0.0
2026-02-19;PK;1807;-4901.781433693269;1807;24.0;69.0;33.0;163.0;0.0
2026-02-19;RS;4566;-12881.161784523012;4566;26.0;182.0;69.0;292.0;0.0
2026-02-19;TW;399;-288.52599395423937;399;0.0;9.0;3.0;10.0;0.0
2026-02-19;UP;2599;-6334.162428866602;2599;21.0;45.0;32.0;186.0;0.0
2026-02-19;US;49286;-95760.47205500003;49286;282.0;3115.0;815.0;2487.0;8.0
2026-02-20;GM;1707;-2070.6558246709847;1707;10.0;64.0;18.0;62.0;16.0
2026-02-20;IS;6317;-14736.478233474072;6317;49.0;228.0;66.0;587.0;36.0
2026-02-20;NI;3456;-5767.035340155027;3456;21.0;217.0;97.0;209.0;0.0
2026-02-20;PK;1479;-2838.377744780689;1479;9.0;59.0;29.0;117.0;2.0
2026-02-20;RS;3351;-9626.900120448016;3351;12.0;171.0;51.0;252.0;1.0
2026-02-20;TW;355;-280.93855100627593;355;1.0;4.0;2.0;13.0;0.0
2026-02-20;UP;2131;-5899.81542868689;2131;1.0;85.0;44.0;231.0;1.0
2026-02-20;US;47027;-90793.11676270918;47027;260.0;2776.0;739.0;2702.0;1.0
2026-02-21;GM;1045;-847.3023774622504;1045;3.0;44.0;14.0;54.0;0.0
2026-02-21;IS;3627;-12090.70022368141;3627;32.0;119.0;90.0;396.0;10.0
2026-02-21;NI;2777;-4835.6104181852315;2777;21.0;151.0;47.0;214.0;4.0
2026-02-21;PK;1263;-3636.802247956107;1263;25.0;55.0;35.0;144.0;0.0
2026-02-21;RS;2103;-7336.428753860384;2103;33.0;89.0;58.0;221.0;0.0
2026-02-21;TW;175;29.2504052306476;175;0.0;0.0;0.0;9.0;0.0
2026-02-21;UP;1715;-5396.324397422393;1715;10.0;36.0;50.0;208.0;0.0
2026-02-21;US;28365;-54026.73561214212;28365;236.0;1604.0;442.0;1789.0;6.0
2026-02-22;GM;1111;-855.6558682628023;1111;10.0;33.0;13.0;30.0;0.0
2026-02-22;IS;3813;-11593.95636722222;3813;30.0;98.0;56.0;291.0;9.0
2026-02-22;NI;2244;-1358.8748278353694;2244;11.0;134.0;33.0;110.0;0.0
2026-02-22;PK;2413;-12032.1935638527;2413;21.0;106.0;143.0;436.0;0.0
2026-02-22;RS;2267;-7717.120573295684;2267;16.0;69.0;56.0;307.0;0.0
2026-02-22;TW;244;-43.63370909038369;244;0.0;2.0;0.0;5.0;0.0
2026-02-22;UP;1876;-8376.987182933357;1876;15.0;61.0;72.0;272.0;0.0
2026-02-22;US;19120;-35722.252234154985;19120;171.0;883.0;218.0;1313.0;11.0
2026-02-23;GM;1555;-2140.8575547607684;1555;11.0;48.0;18.0;89.0;0.0
2026-02-23;IS;4698;-14725.663646959822;4698;47.0;190.0;119.0;400.0;19.0
2026-02-23;NI;3216;-6433.730152776827;3216;19.0;178.0;60.0;199.0;0.0
2026-02-23;PK;2318;-11072.32210526036;2318;25.0;72.0;120.0;393.0;1.0
2026-02-23;RS;3876;-14135.525650542906;3876;21.0;119.0;76.0;465.0;0.0
2026-02-23;TW;348;-273.0883762436955;348;2.0;21.0;1.0;16.0;0.0
2026-02-23;UP;3546;-13178.475532528302;3546;15.0;83.0;79.0;436.0;0.0
2026-02-23;US;35650;-74572.29212528504;35650;270.0;1904.0;608.0;2436.0;4.0
2026-02-24;GM;1666;-2306.4513851191155;1666;16.0;35.0;8.0;50.0;0.0
2026-02-24;IS;4874;-13581.76376195131;4874;71.0;165.0;107.0;373.0;12.0
2026-02-24;NI;3766;-9394.475520878545;3766;25.0;183.0;125.0;265.0;0.0
2026-02-24;PK;2041;-8785.819186815816;2041;8.0;78.0;78.0;302.0;0.0
2026-02-24;RS;6142;-22498.084507601085;6142;18.0;170.0;143.0;533.0;4.0
2026-02-24;TW;422;-315.30258003037767;422;0.0;17.0;1.0;18.0;0.0
2026-02-24;UP;6666;-21012.634295250093;6666;23.0;119.0;117.0;485.0;4.0
2026-02-24;US;45755;-101840.66420400215;45755;273.0;2582.0;579.0;3024.0;2.0
2026-02-25;GM;1895;-1783.288892236093;1895;13.0;44.0;15.0;50.0;0.0
2026-02-25;IS;6886;-10677.164799005111;6886;63.0;220.0;159.0;448.0;15.0
2026-02-25;NI;3843;-8660.783057524715;3843;34.0;208.0;125.0;167.0;0.0
2026-02-25;PK;1710;-5925.112019324853;1710;4.0;54.0;47.0;337.0;0.0
2026-02-25;RS;4486;-15241.06284412534;4486;36.0;206.0;58.0;377.0;4.0
2026-02-25;TW;413;-144.48277958322208;413;13.0;13.0;2.0;12.0;0.0
2026-02-25;UP;4203;-12271.918330083963;4203;30.0;90.0;66.0;342.0;2.0
2026-02-25;US;44984;-94907.2986049584;44984;345.0;2643.0;724.0;2826.0;4.0
2026-02-26;GM;1810;-935.0962889287975;1810;16.0;51.0;23.0;64.0;1.0
2026-02-26;IS;6535;-12198.51291206278;6535;81.0;235.0;131.0;478.0;10.0
2026-02-26;NI;3926;-7721.759185538083;3926;27.0;192.0;107.0;215.0;3.0
2026-02-26;PK;2013;-9293.982124141929;2013;14.0;80.0;80.0;347.0;0.0
2026-02-26;RS;4157;-14539.089816969205;4157;32.0;199.0;49.0;390.0;7.0
2026-02-26;TW;320;-109.8428934388754;320;0.0;6.0;3.0;11.0;0.0
2026-02-26;UP;3756;-10808.27193055082;3756;21.0;92.0;43.0;340.0;4.0
2026-02-26;US;49355;-111657.5988932337;49355;391.0;3183.0;797.0;2820.0;6.0
2026-02-27;GM;1645;-1443.7025369295764;1645;16.0;53.0;10.0;42.0;0.0
2026-02-27;IS;6113;-15358.968589617223;6113;68.0;243.0;116.0;466.0;16.0
2026-02-27;NI;3796;-8050.453905165103;3796;9.0;206.0;61.0;235.0;0.0
2026-02-27;PK;6243;-34583.83798568192;6243;17.0;158.0;177.0;1309.0;0.0
2026-02-27;RS;3717;-12507.179262376989;3717;22.0;170.0;31.0;335.0;3.0
2026-02-27;TW;325;-442.35501226007375;325;7.0;16.0;7.0;8.0;0.0
2026-02-27;UP;2600;-7586.23139384699;2600;16.0;93.0;26.0;251.0;2.0
2026-02-27;US;47458;-98217.90390418268;47458;347.0;3071.0;738.0;2615.0;6.0
2026-02-28;GM;1184;-2406.65582746873;1184;3.0;14.0;8.0;43.0;0.0
2026-02-28;IS;14150;-58395.3575151603;14150;145.0;333.0;268.0;2788.0;5.0
2026-02-28;NI;2381;-5196.3036543181115;2381;20.0;118.0;39.0;132.0;0.0
2026-02-28;PK;4268;-20961.90431377784;4268;21.0;143.0;79.0;788.0;0.0
2026-02-28;RS;2578;-10599.391778501616;2578;20.0;52.0;28.0;223.0;0.0
2026-02-28;TW;271;-211.173638703281;271;2.0;6.0;0.0;14.0;0.0
2026-02-28;UP;1159;-3341.4873371304625;1159;12.0;35.0;15.0;139.0;0.0
2026-02-28;US;36445;-94787.79468731412;36445;319.0;1894.0;760.0;3056.0;2.0
2026-03-01;GM;1095;-3257.0590262445853;1095;40.0;23.0;11.0;26.0;1.0
2026-03-01;IS;16011;-75279.81441681813;16011;630.0;254.0;441.0;3659.0;13.0
2026-03-01;NI;1924;-4167.515773310415;1924;32.0;48.0;69.0;140.0;0.0
2026-03-01;PK;4471;-26669.329048522883;4471;453.0;249.0;138.0;907.0;0.0
2026-03-01;RS;2551;-11472.983767843996;2551;12.0;69.0;40.0;261.0;2.0
2026-03-01;TW;167;-118.1477850807046;167;1.0;4.0;1.0;5.0;0.0
2026-03-01;UP;952;-3418.1989931266453;952;11.0;32.0;6.0;167.0;2.0
2026-03-01;US;25090;-71851.79071170527;25090;470.0;901.0;511.0;2868.0;5.0
2026-03-02;GM;1874;-4575.61177660204;1874;25.0;37.0;11.0;123.0;0.0
2026-03-02;IS;15420;-69255.93131427544;15420;295.0;307.0;391.0;3507.0;26.0
2026-03-02;NI;3065;-4254.34804729241;3065;50.0;105.0;58.0;127.0;0.0
2026-03-02;PK;3597;-20419.225554681125;3597;235.0;253.0;122.0;623.0;0.0
2026-03-02;RS;2979;-11808.786431738865;2979;11.0;82.0;51.0;360.0;3.0
2026-03-02;TW;318;-409.36411295149526;318;2.0;8.0;1.0;3.0;0.0
2026-03-02;UP;1547;-4927.082425141225;1547;14.0;30.0;42.0;252.0;2.0
2026-03-02;US;40144;-99783.0714144951;40144;518.0;1862.0;751.0;3832.0;13.0
2026-03-03;GM;2382;-4775.564871347755;2382;16.0;39.0;8.0;86.0;0.0
2026-03-03;IS;14232;-61390.38559618674;14232;201.0;285.0;324.0;3059.0;4.0
2026-03-03;NI;3381;-5067.297939428479;3381;69.0;171.0;75.0;131.0;1.0
2026-03-03;PK;2660;-14021.22263752152;2660;114.0;117.0;79.0;565.0;0.0
2026-03-03;RS;3274;-11859.864286516206;3274;16.0;115.0;90.0;261.0;1.0
2026-03-03;TW;480;-633.3304889923746;480;0.0;4.0;7.0;18.0;0.0
2026-03-03;UP;1887;-6356.679121342761;1887;7.0;43.0;45.0;224.0;0.0
2026-03-03;US;49539;-129646.50904113808;49539;601.0;2621.0;967.0;4404.0;6.0
2026-03-04;GM;2393;-4314.257065445208;2393;12.0;29.0;13.0;89.0;0.0
2026-03-04;IS;12239;-52150.19501143477;12239;157.0;358.0;317.0;2610.0;6.0
2026-03-04;NI;3638;-4160.866119307306;3638;64.0;227.0;49.0;218.0;2.0
2026-03-04;PK;2193;-8527.23503080462;2193;58.0;73.0;32.0;298.0;1.0
2026-03-04;RS;3104;-12276.28707684228;3104;15.0;83.0;51.0;306.0;0.0
2026-03-04;TW;375;-546.6048248865435;375;3.0;22.0;2.0;25.0;0.0
2026-03-04;UP;2091;-8052.319168096259;2091;17.0;43.0;51.0;195.0;0.0
2026-03-04;US;50863;-121561.17440352507;50863;433.0;2637.0;977.0;4267.0;3.0
2026-03-05;GM;2142;-3722.782608240914;2142;26.0;46.0;14.0;82.0;0.0
2026-03-05;IS;11119;-48858.76296343199;11119;129.0;269.0;304.0;2230.0;20.0
2026-03-05;NI;3617;-5502.460241646678;3617;54.0;176.0;75.0;197.0;2.0
2026-03-05;PK;1834;-7241.848525004168;1834;30.0;65.0;38.0;215.0;0.0
2026-03-05;RS;3387;-11510.067014470014;3387;18.0;152.0;39.0;294.0;0.0
2026-03-05;TW;438;-920.8776611168504;438;3.0;15.0;4.0;10.0;0.0
2026-03-05;UP;2580;-8350.722113586346;2580;18.0;57.0;28.0;258.0;0.0
2026-03-05;US;52026;-127076.31645071234;52026;411.0;2735.0;968.0;3865.0;6.0
2026-03-06;GM;1805;-2976.1590796819755;1805;20.0;71.0;7.0;73.0;0.0
2026-03-06;IS;8998;-38952.12513631653;8998;158.0;252.0;237.0;1843.0;20.0
2026-03-06;NI;3559;-8300.314816220247;3559;34.0;173.0;132.0;291.0;0.0
2026-03-06;PK;1773;-6530.7757628478885;1773;40.0;73.0;40.0;267.0;2.0
2026-03-06;RS;3649;-12088.257627339935;3649;21.0;120.0;44.0;286.0;0.0
2026-03-06;TW;280;-407.14627076481736;280;6.0;19.0;0.0;11.0;0.0
2026-03-06;UP;3291;-11755.222712970672;3291;19.0;126.0;104.0;239.0;0.0
2026-03-06;US;48187;-114893.80823030884;48187;362.0;2970.0;716.0;3396.0;5.0
2026-03-07;GM;892;-1133.2893773090452;892;11.0;18.0;4.0;31.0;0.0
2026-03-07;IS;7652;-36327.47812159089;7652;110.0;175.0;260.0;1867.0;6.0
2026-03-07;NI;2728;-5347.062631643643;2728;27.0;81.0;92.0;284.0;0.0
2026-03-07;PK;1854;-6712.321964646274;1854;23.0;122.0;48.0;185.0;0.0
2026-03-07;RS;2888;-9924.160673661563;2888;48.0;41.0;30.0;316.0;1.0
2026-03-07;TW;161;-105.63396162401658;161;9.0;3.0;1.0;5.0;0.0
2026-03-07;UP;1922;-7276.858463396641;1922;27.0;59.0;51.0;279.0;2.0
2026-03-07;US;30233;-73943.73499806087;30233;315.0;1638.0;571.0;2330.0;4.0
2026-03-08;GM;700;-1061.8409579052804;700;16.0;14.0;2.0;21.0;0.0
2026-03-08;IS;7666;-35592.05099146154;7666;89.0;147.0;281.0;1857.0;12.0
2026-03-08;NI;2555;-7038.6719266455375;2555;12.0;204.0;101.0;292.0;6.0
2026-03-08;PK;1290;-5995.62705733609;1290;27.0;74.0;72.0;228.0;1.0
2026-03-08;RS;2038;-6996.430542153559;2038;15.0;39.0;25.0;221.0;1.0
2026-03-08;TW;248;-360.391711715044;248;0.0;5.0;0.0;0.0;0.0
2026-03-08;UP;1330;-4535.4679547973765;1330;2.0;27.0;22.0;190.0;2.0
2026-03-08;US;22185;-50670.53084672099;22185;305.0;995.0;415.0;1890.0;2.0
2026-03-09;GM;1027;-1309.9904326706296;1027;9.0;31.0;16.0;41.0;0.0
2026-03-09;IS;8874;-38771.61511329678;8874;112.0;185.0;245.0;1882.0;16.0
2026-03-09;NI;4070;-7733.850024892967;4070;34.0;229.0;126.0;360.0;7.0
2026-03-09;PK;1382;-5279.862766444431;1382;25.0;76.0;32.0;168.0;0.0
2026-03-09;RS;2484;-7836.1063034633935;2484;10.0;91.0;35.0;240.0;0.0
2026-03-09;TW;323;-506.18555504722457;323;1.0;5.0;5.0;3.0;0.0
2026-03-09;UP;1826;-6208.0406926458645;1826;9.0;32.0;31.0;241.0;0.0
2026-03-09;US;37199;-79106.6547013464;37199;437.0;1846.0;601.0;2844.0;2.0
2026-03-10;GM;1528;-3600.537739890429;1528;12.0;52.0;8.0;73.0;0.0
2026-03-10;IS;7699;-35770.273859984976;7699;107.0;237.0;206.0;1543.0;14.0
2026-03-10;NI;4102;-5756.306290662449;4102;37.0;120.0;94.0;267.0;0.0
2026-03-10;PK;1688;-5561.771344941337;1688;20.0;69.0;42.0;158.0;1.0
2026-03-10;RS;3438;-11556.014059484263;3438;16.0;132.0;67.0;317.0;0.0
2026-03-10;TW;276;-14.51115033441659;276;1.0;3.0;0.0;2.0;0.0
2026-03-10;UP;2180;-6778.168518375309;2180;20.0;40.0;47.0;260.0;0.0
2026-03-10;US;44378;-101884.79529882518;44378;421.0;2459.0;782.0;3068.0;10.0
2026-03-11;GM;1549;-2704.246878621012;1549;10.0;36.0;10.0;63.0;0.0
2026-03-11;IS;8630;-38669.92379244208;8630;101.0;231.0;275.0;1606.0;9.0
2026-03-11;NI;3590;-5458.958963730729;3590;26.0;183.0;81.0;233.0;0.0
2026-03-11;PK;1648;-4847.028260680683;1648;19.0;74.0;22.0;142.0;0.0
2026-03-11;RS;3438;-12103.4688176736;3438;21.0;101.0;73.0;360.0;1.0
2026-03-11;TW;426;-526.2882129804096;426;2.0;11.0;5.0;8.0;0.0
2026-03-11;UP;2372;-8406.822613798;2372;11.0;47.0;52.0;294.0;0.0
2026-03-11;US;48006;-109269.92100572892;48006;394.0;2798.0;694.0;3184.0;5.0
2026-03-12;GM;1382;-2666.0140315065873;1382;9.0;41.0;7.0;68.0;0.0
2026-03-12;IS;9217;-42103.583030375645;9217;109.0;276.0;278.0;1656.0;27.0
2026-03-12;NI;3279;-5855.792873566375;3279;34.0;167.0;60.0;169.0;0.0
2026-03-12;PK;1836;-5725.55638766382;1836;14.0;59.0;31.0;155.0;1.0
2026-03-12;RS;3491;-13244.711124962188;3491;22.0;146.0;83.0;332.0;2.0
2026-03-12;TW;357;-355.78394589817015;357;1.0;15.0;1.0;3.0;0.0
2026-03-12;UP;2349;-7489.717787044976;2349;20.0;54.0;43.0;265.0;2.0
2026-03-12;US;48977;-112883.05358515006;48977;408.0;2575.0;731.0;3614.0;2.0
2026-03-13;GM;1386;-2974.560218025067;1386;15.0;49.0;7.0;61.0;0.0
2026-03-13;IS;8565;-40238.59034273102;8565;177.0;281.0;269.0;1735.0;11.0
2026-03-13;NI;2993;-5404.782017562421;2993;25.0;154.0;56.0;152.0;0.0
2026-03-13;PK;2081;-6768.833283819546;2081;19.0;52.0;42.0;296.0;0.0
2026-03-13;RS;3447;-12991.725596037377;3447;25.0;83.0;59.0;267.0;7.0
2026-03-13;TW;348;-119.6352581527621;348;2.0;7.0;2.0;8.0;0.0
2026-03-13;UP;2149;-7365.49317577793;2149;13.0;37.0;49.0;256.0;5.0
2026-03-13;US;48046;-120907.93891749217;48046;490.0;2572.0;768.0;4118.0;5.0
2026-03-14;GM;843;-1847.452063935596;843;9.0;28.0;3.0;34.0;0.0
2026-03-14;IS;6484;-30083.94737833995;6484;101.0;186.0;214.0;1374.0;12.0
2026-03-14;NI;2170;-3467.424514613153;2170;38.0;112.0;45.0;110.0;0.0
2026-03-14;PK;1535;-6936.024126958816;1535;6.0;46.0;38.0;204.0;1.0
2026-03-14;RS;2416;-8622.46409556768;2416;17.0;88.0;50.0;281.0;0.0
2026-03-14;TW;291;-169.79333417923905;291;2.0;5.0;0.0;17.0;0.0
2026-03-14;UP;1559;-6242.318394311017;1559;20.0;42.0;40.0;253.0;0.0
2026-03-14;US;28245;-71050.21176196134;28245;286.0;1529.0;600.0;2564.0;5.0
2026-03-15;GM;573;-1232.2063599728465;573;4.0;19.0;4.0;20.0;0.0
2026-03-15;IS;6507;-30083.307392151815;6507;89.0;234.0;197.0;1458.0;19.0
2026-03-15;NI;2138;-4179.952017040729;2138;9.0;125.0;68.0;183.0;0.0
2026-03-15;PK;1166;-5549.501277866963;1166;5.0;35.0;24.0;239.0;0.0
2026-03-15;RS;1992;-6875.862041612269;1992;12.0;63.0;40.0;236.0;0.0
2026-03-15;TW;283;-118.9206711101706;283;0.0;0.0;0.0;15.0;0.0
2026-03-15;UP;1401;-5115.6919519807525;1401;15.0;27.0;33.0;198.0;0.0
2026-03-15;US;18823;-42416.02321315192;18823;169.0;849.0;283.0;1681.0;6.0
2026-03-16;GM;1929;-3587.1764500874833;1929;0.0;21.0;13.0;67.0;0.0
2026-03-16;IS;8777;-37903.38019411465;8777;110.0;275.0;213.0;1657.0;15.0
2026-03-16;NI;3785;-8755.867397495349;3785;19.0;291.0;96.0;267.0;0.0
2026-03-16;PK;1866;-7976.590182090561;1866;18.0;77.0;51.0;264.0;0.0
2026-03-16;RS;3271;-10055.9430504857;3271;22.0;107.0;41.0;311.0;1.0
2026-03-16;TW;325;-39.37861959154433;325;1.0;11.0;0.0;4.0;0.0
2026-03-16;UP;2659;-7943.85057303112;2659;15.0;55.0;36.0;300.0;0.0
2026-03-16;US;36576;-75981.85139101604;36576;352.0;1976.0;562.0;2617.0;5.0
2026-03-17;GM;1874;-3564.3938974833845;1874;11.0;48.0;8.0;56.0;0.0
2026-03-17;IS;9188;-39312.3446892948;9188;147.0;340.0;281.0;1610.0;25.0
2026-03-17;NI;4622;-11848.426315104603;4622;15.0;171.0;150.0;432.0;1.0
2026-03-17;PK;2952;-15904.999992519695;2952;19.0;57.0;82.0;545.0;0.0
2026-03-17;RS;3307;-10845.635864670048;3307;18.0;146.0;47.0;296.0;0.0
2026-03-17;TW;423;-115.72695308598443;423;5.0;5.0;4.0;11.0;0.0
2026-03-17;UP;3226;-8172.688011302237;3226;4.0;88.0;41.0;295.0;0.0
2026-03-17;US;44280;-100431.12213339577;44280;412.0;2579.0;664.0;3106.0;5.0
2026-03-18;GM;1463;-2817.8529281691813;1463;9.0;37.0;10.0;45.0;0.0
2026-03-18;IS;10123;-47410.09792464946;10123;166.0;257.0;413.0;2092.0;23.0
2026-03-18;NI;4486;-6949.77969467848;4486;18.0;180.0;88.0;227.0;0.0
2026-03-18;PK;2640;-11277.145838007744;2640;26.0;91.0;62.0;335.0;2.0
2026-03-18;RS;3628;-12791.740980068496;3628;23.0;105.0;53.0;335.0;0.0
2026-03-18;TW;462;-268.4136997788695;462;1.0;8.0;0.0;19.0;0.0
2026-03-18;UP;2920;-7302.159231784301;2920;13.0;60.0;35.0;297.0;0.0
2026-03-18;US;46363;-99733.56030251642;46363;464.0;2269.0;904.0;3125.0;2.0
2026-03-19;GM;1562;-2793.182773934273;1562;6.0;45.0;13.0;53.0;0.0
2026-03-19;IS;9827;-47862.84490013232;9827;96.0;234.0;299.0;1930.0;17.0
2026-03-19;NI;3623;-1301.5912661254777;3623;16.0;106.0;44.0;156.0;0.0
2026-03-19;PK;2356;-7350.852355309693;2356;14.0;48.0;35.0;163.0;0.0
2026-03-19;RS;2924;-10487.554360578037;2924;18.0;89.0;47.0;182.0;0.0
2026-03-19;TW;503;-156.1151282506327;503;5.0;2.0;2.0;10.0;0.0
2026-03-19;UP;2206;-6753.50333422377;2206;7.0;100.0;30.0;131.0;0.0
2026-03-19;US;46177;-101092.24874339384;46177;378.0;2482.0;936.0;2811.0;2.0
2026-03-20;GM;1616;-4315.2599716964205;1616;16.0;32.0;5.0;61.0;0.0
2026-03-20;IS;8145;-38564.76351684172;8145;116.0;267.0;271.0;1519.0;17.0
2026-03-20;NI;3347;2623.582502615864;3347;27.0;93.0;38.0;89.0;2.0
2026-03-20;PK;1608;-5641.432492252216;1608;12.0;71.0;21.0;169.0;0.0
2026-03-20;RS;2677;-9213.893089993822;2677;30.0;108.0;24.0;213.0;2.0
2026-03-20;TW;361;-649.4028634737715;361;5.0;20.0;0.0;9.0;0.0
2026-03-20;UP;1791;-5561.239410385137;1791;2.0;40.0;23.0;221.0;0.0
2026-03-20;US;42238;-93519.09365473952;42238;324.0;2455.0;688.0;2864.0;3.0
2026-03-21;GM;806;-1472.7733109636995;806;10.0;5.0;5.0;49.0;0.0
2026-03-21;IS;4929;-22277.73545110702;4929;61.0;134.0;157.0;1137.0;2.0
2026-03-21;NI;2069;-1266.0554633726647;2069;11.0;87.0;87.0;114.0;0.0
2026-03-21;PK;864;-759.2657060173473;864;6.0;27.0;6.0;59.0;0.0
2026-03-21;RS;1851;-6500.869774658902;1851;29.0;120.0;42.0;217.0;0.0
2026-03-21;TW;294;87.45365058620277;294;0.0;14.0;0.0;9.0;0.0
2026-03-21;UP;1054;-3761.680762139021;1054;8.0;31.0;35.0;176.0;0.0
2026-03-21;US;25311;-54501.36940008677;25311;244.0;1368.0;361.0;1533.0;7.0
2026-03-22;GM;612;-939.2083787977956;612;7.0;15.0;3.0;25.0;0.0
2026-03-22;IS;6218;-32948.089639996266;6218;80.0;145.0;207.0;1516.0;9.0
2026-03-22;NI;2044;-2401.378091827403;2044;19.0;61.0;61.0;77.0;0.0
2026-03-22;PK;985;-3093.167307271224;985;13.0;64.0;24.0;78.0;4.0
2026-03-22;RS;1808;-5798.039139346438;1808;22.0;92.0;30.0;207.0;0.0
2026-03-22;TW;252;-67.89342362657963;252;0.0;7.0;4.0;8.0;0.0
2026-03-22;UP;1127;-3726.052813655455;1127;5.0;30.0;18.0;164.0;0.0
2026-03-22;US;17128;-38160.75737190917;17128;148.0;776.0;284.0;1327.0;4.0
2026-03-23;GM;936;-1271.642013583151;936;10.0;23.0;8.0;22.0;0.0
2026-03-23;IS;7535;-36033.05059564885;7535;90.0;203.0;280.0;1599.0;15.0
2026-03-23;NI;3406;-4696.481098106722;3406;15.0;143.0;93.0;147.0;0.0
2026-03-23;PK;1706;-3142.2577847836637;1706;40.0;65.0;32.0;86.0;2.0
2026-03-23;RS;2503;-8191.483637083395;2503;14.0;64.0;53.0;241.0;0.0
2026-03-23;TW;371;-34.538818782253216;371;5.0;13.0;2.0;8.0;0.0
2026-03-23;UP;1550;-5228.246086706174;1550;7.0;35.0;41.0;182.0;0.0
2026-03-23;US;33952;-73766.8111287455;33952;304.0;1818.0;453.0;2294.0;1.0
2026-03-24;GM;1025;-2240.2609319843245;1025;8.0;37.0;8.0;41.0;0.0
2026-03-24;IS;8093;-33976.0113058757;8093;58.0;289.0;297.0;1486.0;11.0
2026-03-24;NI;3747;-5177.005814235092;3747;29.0;222.0;54.0;153.0;0.0
2026-03-24;PK;2905;-6681.126643871847;2905;16.0;65.0;31.0;122.0;0.0
2026-03-24;RS;3198;-11859.223128880036;3198;30.0;158.0;63.0;345.0;0.0
2026-03-24;TW;402;-288.12257988541535;402;10.0;19.0;4.0;13.0;0.0
2026-03-24;UP;1930;-7405.599724894832;1930;21.0;72.0;41.0;339.0;0.0
2026-03-24;US;42687;-90864.69906361176;42687;419.0;2452.0;641.0;2651.0;11.0
2026-03-25;GM;1238;-2110.7376384015383;1238;4.0;62.0;3.0;53.0;0.0
2026-03-25;IS;8292;-34067.616265758996;8292;73.0;245.0;216.0;1400.0;24.0
2026-03-25;NI;3547;-3730.2840330311246;3547;30.0;160.0;77.0;159.0;0.0
2026-03-25;PK;3123;-8494.618555471357;3123;17.0;100.0;24.0;159.0;0.0
2026-03-25;RS;3068;-9866.941989008556;3068;18.0;172.0;65.0;423.0;0.0
2026-03-25;TW;536;-627.5994875994671;536;7.0;20.0;6.0;24.0;0.0
2026-03-25;UP;2101;-7701.396664979983;2101;6.0;66.0;52.0;431.0;0.0
2026-03-25;US;44853;-94119.31826770645;44853;379.0;2468.0;738.0;2883.0;3.0
2026-03-26;GM;1589;-2865.2108609893203;1589;11.0;50.0;7.0;71.0;0.0
2026-03-26;IS;7437;-32373.79905066704;7437;76.0;228.0;238.0;1455.0;5.0
2026-03-26;NI;3230;-4574.78319466674;3230;23.0;150.0;83.0;156.0;0.0
2026-03-26;PK;2617;-7259.150482982153;2617;14.0;45.0;34.0;176.0;12.0
2026-03-26;RS;3822;-12146.993257654432;3822;16.0;148.0;63.0;397.0;0.0
2026-03-26;TW;418;-839.3926950172414;418;2.0;39.0;5.0;16.0;0.0
2026-03-26;UP;2630;-9716.383171500032;2630;17.0;76.0;63.0;309.0;0.0
2026-03-26;US;44076;-105766.9957573543;44076;410.0;2575.0;819.0;2641.0;5.0
2026-03-27;GM;1562;-3661.418334620744;1562;8.0;48.0;6.0;63.0;0.0
2026-03-27;IS;6204;-29652.95312810876;6204;101.0;217.0;209.0;1283.0;17.0
2026-03-27;NI;2586;-2436.065543295519;2586;23.0;120.0;47.0;71.0;0.0
2026-03-27;PK;1815;-3645.4342608274737;1815;2.0;49.0;29.0;162.0;0.0
2026-03-27;RS;3371;-10429.152958622464;3371;14.0;147.0;70.0;302.0;0.0
2026-03-27;TW;407;-961.8269785708244;407;6.0;27.0;3.0;24.0;0.0
2026-03-27;UP;2300;-5837.807945434387;2300;8.0;43.0;40.0;196.0;0.0
2026-03-27;US;41913;-101828.31432128244;41913;443.0;2770.0;815.0;2630.0;6.0
2026-03-28;GM;859;-2202.67060594347;859;27.0;29.0;8.0;27.0;0.0
2026-03-28;IS;5647;-29027.384816102134;5647;101.0;166.0;172.0;1400.0;16.0
2026-03-28;NI;2410;-1642.496293287228;2410;22.0;87.0;67.0;68.0;0.0
2026-03-28;PK;2635;-7351.990768256713;2635;10.0;67.0;30.0;136.0;0.0
2026-03-28;RS;1910;-6635.171688531357;1910;3.0;62.0;49.0;238.0;0.0
2026-03-28;TW;274;-337.3204013852618;274;3.0;7.0;1.0;9.0;0.0
2026-03-28;UP;2126;-5880.135367083283;2126;6.0;42.0;45.0;230.0;0.0
2026-03-28;US;26588;-62260.37259766997;26588;758.0;1411.0;439.0;1824.0;5.0
2026-03-29;GM;595;-1654.7952116799447;595;23.0;17.0;2.0;25.0;0.0
